,0,1
441,9924825a92401b56ec15803e9f1a181f9d740ade,527
442,46aeb34a7f2046479afa1c0d9df270e05778ab5f,527
443,8a81bfef801f9be215412fc6481456ef4227c1f9,1288
444,4495d2d2c235718f5ef9eefef44503051cd134fe,1288
445,05b48b8c44446d8c88c1df473364f2f25435df79,527
446,e7bfef47827e884f10680007d2f4747a1e9fff28,197
447,6a9c52bf4ac13bbbb64defaa3071b2773046c07a,527
448,926c1fdac79fbea27aedaa9f9b2c641b504af143,527
449,cf670309f87ccffeb7c59113c4e5beb9fe1e0b5e,1288
450,e51b9ddceef325a9eb032e3f8def1144c381f41f,1288
451,bf5f70c368f23c6ee851c884cc757c2472731c99,527
452,d6e79de49d467fa43a1a102bc61c3814ab4d05f5,1288
453,75fc7716c2889a2e1da1d46f4feb2efe3a2e47d3,527
454,c10ec48537cb94cb794ca48f09988fe674a66b12,527
455,b2d36ec86b024d43f2adc62a1c02045498abbc16,527
456,db0b08813c6a1435032d696c7b9397738e40ed52,1288
457,48846403cdde4fb7a24a5b47f52d9a06f437d184,527
458,72186582124d860a2156e0e169c6119e309992db,1288
459,7babdb485f4e4daf9fdd0c54ab667ea542c9e632,1288
460,c339e18519bfd3134af972ff81e28026fbe5b339,527
461,36433358f289e4f2a5b8b03e9297c8241729c4f5,197
462,dc3e0debf9919f9eaa9a24adf9177866a1e28954,1288
463,9e6abae4aa5c19d296f1126c96a76b4b5e4a8a24,527
464,56bd624142cad8f751d0d8f1933d553c545a239b,1288
465,c670b0801a908197613dbd753f19be67075acf5c,527
466,dac1cc97f27a0100c0408c291fdfe2279bb0e9cc,527
467,75918664df99759420d9d59fd0212fe62e91e4df,527
468,f1b44512afd28ff523eb80858b88c92a45cda0ad,1288
469,fbdd32d22d9e0195069574f3ca68a93d724558fc,1288
470,34c9847651a4eabaee8ed332e317b5e10d1ce949,197
471,ebd79ef2968c83835f59180999ac56b2908d8fd3,1288
472,f2384ccef862d16def57447259e2ad3c779537a2,527
473,b83e45f21c8881bd1bdd2c30da8f86335db394c4,197
474,fc90851722aaecf42f0bfb2844d9e74981913b20,1288
475,90429aabacb9f6c8337c2bbaf2797429907a3249,1288
476,86129e064ffc0b39c92a076886f4d6c8bba4e572,527
477,72bc9962ec610372430b1e5f93eebdbc5694e3cd,1288
478,2bdf0b97265371bf2dd25ed79c3509aefbb73385,527
479,69e5d583e9163176746d68899186948071500e71,527
480,ff268cc60d01e5b3774c60e1c2aca4f90909e0af,1288
481,082970af2c0a06e37677a206435bcbfa56dd8b1b,1288
482,6351abdafa8693f3ca4bd24647350325c434ad5e,527
483,2f3ec71699ae688e1e4c42dfc783971c378a1bdc,1288
484,4d2e74b1408ad949d748b384d2419289726970df,527
485,c467feec0b65d2850ba41aa98156b07d2960cb3a,527
486,347a23e7d9d263c96ed9ead8856499d15e95e372,527
487,a53ececdf902e6e92f9f8d64a632bbd26f897ee7,527
488,031e734ffd18f991724cd17581f5b2b595ed7a15,1288
489,f845b4db59254cdedd0bdcf3a4341b0dc839d555,527
490,13e649a3442c14dba6bd9f373f025c8fdb8fdadb,527
491,ad30936138ca499b2b36d71aa4669a781430ec05,527
492,04f96ca4e1daa7e6feabbd336abab043cd22efa3,197
493,769ded23739d1c17a8a10079185399f511d85304,527
494,3fb6908fa3930566dfe714b3bb5d030b7238bea2,1288
495,7258835b3ba0d35aa14469976bb007a5fa9af4c0,527
496,f1b943b58f4cc06f8faab50ceacf829904caa979,527
497,0bb2dadf30364b217355dca4591896df19e21547,1288
498,a11895fcd9602a318796e91c2c8284bbfaf07c94,527
499,143c2454044b9411f19d2b67b6a154f32dd4869d,527
500,36542586211c814c1c0e6cd8e94d70d26e23a2fc,527
501,e94a026f650ba8421f3d868e5daeb5880731dac5,527
502,7f6076d281a24f03df7d1b2ace321993ae8dbe9a,1288
503,9e988b3dd3b4165b8be8fc3f4f7436839ce21eb6,527
504,743de0da43545fd7519e9442138c9e78750696a5,527
505,69d165b3101ad3df3303ee0d676ed919e339e2cc,1288
506,e1dd75f7767fe4bd18f65a1d86eac222bcba62f3,1288
507,da3be41ddb0e63c5c5e8d96ef9d10b1c985da91c,527
508,ae7ad105dc88e86fd62bdffca93587df7c452fa3,1288
509,07bf5775a366458d10efa95a66aa599262c30ab9,1288
510,3e5af00233057f9ae46c17a1832c910c9bf18174,527
511,fbc68d1e0a8f5cbebd12f60dd5d351188fce11aa,527
512,a475d9c52bc2844da01c61c3c73278732409ac8b,527
513,0ffe8e08491398b4b0f2bbfcdcc4b171f8b2dced,527
514,1bd6eafaaea9e3f57bdae94e42db45f1574d1998,1288
515,00dbcfcf5d6d0e11f2621068d5268c79c2040a04,527
516,f2b5393cb1a10b2b35d8676e0bfb9c2f3b6864bd,527
517,8c93978dcd10cf3734aeacf6543047a9a4d5e0a4,527
518,78540df07ae3dd60b4b053b27ccd26a25ff4e874,1288
519,c38c3a8904a0ad49a711058f7a7f49dbc378e5d5,1288
520,7552c2c7d48208f889dce240492c9a41093a86c5,1288
521,2d85a3d9be93e87352b43e844e92a7f7cd0c82f1,527
522,4ba6d1f532faf9fb22a0d2e0dfc049a546ad793a,1288
523,6f3d64b940a6f40ff1813a1c143c3c45438c6af1,527
524,8dea59fa89a4386021200f6f63d3dcc6f97d403e,527
525,c533977149b49137aab533b4b74f0f6317cd4e26,197
526,60475ce980b855bf2bde25b7aea1b7924a686991,1288
527,9bab82f6323eae79794c9e83347328483c28a036,1288
528,e9dda5c55abf7f87904b5e2efa315075e77a3d5f,527
529,7e398b9e61924cc2bd486c8eceaa2d7d6eda3e71,1288
530,c8d531d2e035999662faf6a8ec6acb21a17b873a,527
531,c71239a4a716efcc3c9ebe13366eec3dbcc8b7ef,527
532,f801c3c5f6fa2a27372bdf3552083e9784374710,527
533,b69afbdce0c90c830086af13e321a1bdd9e4b81f,527
534,8aca25652556d26f67a3e8d3648f913de3e811d8,1288
535,ac066df7cf78dd568d6c76b3281193cffb9bb8c7,527
536,c921e938e25339149c87a951dd84a72895b5fb2f,1288
537,f9c29d4ae7399bffdb3a12e2e376496a011cf7d2,527
538,2214df78e7543931923737a9033c361e9eec7e2e,527
539,b6dba7a012b66e42d06ec8d12225a2fe2a4ec814,527
540,4fde125b0783b930ad7b9e037a234cb3712d5d45,527
541,8edd7818860d245e9bdbb7a33b476e0e43913dbb,1288
542,8f8aeed5e472fc2124ffc6015db2aa32add8898e,1288
543,679d6aeb668c982887e8f7a842e115f48db289e9,527
544,296f4473f41c578a248383f995046b453d6de37b,527
545,fab68d08603c3a7abd1c5ca6c4a1bd0c2179c4b6,527
546,41a5ba36bb74695d7299ef5a27d3ff3bdd649ea8,197
547,c351e439bc47883e1f3d8c7cd2d22cc83acfc331,527
548,8e5955ed9682fac1388894faa7424c51e99cfaff,527
549,cfc2a58d5c67a7980478df5e389b4f0f4e790c6c,527
550,8a0b63261c6777fd0ed0c204453b326695bff464,527
551,75b32ef01ab0193c215c41962190b31cac34bcb5,1288
552,6bd3f365c168296c0a4440569bca29fc286394c9,197
553,45e27b00f8fe17e750641571dcc0fe404bd47da4,527
554,480389b13613284727b94c47e368a6076d66cec3,527
555,5161fce23a1266fe548c3d27e8472a9cc110c427,527
556,d3cdc554b991c981eaadd16141339377fb0cc1a6,527
557,9de2c6713c0eba1b73a9e1c8245ad74b293f0bed,1288
558,324ee2975c6084aefc27a95fdda0c6118f15e583,527
559,6f30cc3a89a7184e2a2890d2ea0549e789fb9685,527
560,e8f74e04d8f71f36c4389268b5798a271ffaaafb,527
561,f79d0be15a68bf4dda72a8b9a9528c62839ef5af,527
562,36bfbb6e4b7c97bf3b956e3810ba8305a7529853,1288
563,b9fbb210abc434b4bd4d3b2fd9818813866e9d3e,527
564,95d2ca4ed2d5c29f369f425143a7ac0b9f070df4,527
565,69b018b720b45b1b1b4739fe1a594fdd29e1fc0a,197
566,34b6474f14ceac021d24ced00e7df870ad27b367,527
567,54a6c1d3ff963800f82abf1f5b42b4863cab3d59,1288
568,58716c10a1504708859221130d977b5a04b39706,527
569,1d7103d5010066def9e418b5bdbb49278d41ad22,1288
570,ab6c6916672a409d7015a587e8f2065c4040c58e,527
571,cead2f9dc5b9b230809858a11ece01d912f5e195,527
572,ac72410d735226e27f6fcb8fcdee28549973aa45,197
573,036d092ee4d74dcfb61aae9eb3fec5b68a41cc53,527
574,8396a589f8c24eb955ade0592eb6ffcc8b27e4cf,527
575,ae3b0a50f39f687fec7f0e2ebad3819a645ffccb,527
576,50621df0f9d7b01df554804dab698c3d0500713e,527
577,c2f3faacecb90466dcb9e22edc049e600397225f,1288
578,03afcd59c7202eac866f3bd991c6a53c8817c234,1288
579,388dc83c205ce58cb522ed3ba1037720abfcccff,197
580,472c2c7dbd14f64492bcf0929891172788bd0318,1288
581,e3f48d7d11dde6fa08131df8bb4b09af4b10c6ca,197
582,8cb7dc85c74a5b62f042f12dbd9e8ce06110e7cd,527
583,651420c33137289af05f5b194c2ed0bdfa680ab0,1288
584,4d877f6806ceb708002fc980c3995245b5534098,527
585,f8aaf1548b727dcc3082007c2c99f0a30d8bab30,527
586,9457de71508862d9232ace96dfc6b658a0b2304f,1288
587,4849c6e8b4a553bdd34be7ae717cc42065a13e50,527
588,c6feb3f404381b8d69f84a93eb843e7232037a33,527
589,837c3d28dfb5e8ec6c55d14a60fe76e10d80c467,527
590,830ea376533f0b8c7ea3462e3a2b41bfb4f9cb82,527
591,77520abcb2afe5d26c9a19e119823837deaf6066,527
592,2c3346c0b25fab6219fd4f011a39bc99931eca76,197
593,598edbfafc10ef3e68253c4c3e3bc60c8f93ee19,527
594,23d550da2c70274b0fd69143170ca1d3c7ac6c06,527
595,f38c4c2a3ebb6de533d6d2e678678ec6528f39c2,1288
596,2b248f46cd77ae36caf9e233d55d81b1665186a4,1288
597,1928fd98b52063445fb1b509f37ad67b59c829a6,1288
598,7a3a5dd16c0c42afd80dfe37f8b08ad7ec38a09c,1288
599,0654be0f3e1d3a8cdcb152b7b9e6b49e00ac1849,527
600,fdd2f516b138b0aa8a2d99ceaa8ad0a9850db82d,527
601,59fdaa1fc9a3c041f9da6b976bf5cedf10622367,1288
602,83c8af8c97b92c7fb8a557bbd2d77779625b86d2,1288
603,c4ac9e8433f48b21e9b4e5fcab5907c539e9e224,527
604,3748be60b5f07febca7a8de791d74be2f1f596b3,527
605,be84337457b6eb757bbb2c92267de8bf935d0a99,1288
606,a8c015e7b2a9ac0d015206ca9dab3b99ead5a945,527
607,114e6894b82b25bf94aa32c33ee57228f721b4c0,1288
608,4dba5abae291fc16adcb9f79c3f7cb0d3413488f,1288
609,8a452fb1e451f597b0b4ef9d8bf873494a83114a,527
610,eec7145694b29d56498e6f69bc001795032db747,527
611,4090473a75b60e414cfa2df301692439771d0f8d,1288
612,40007eb580851e49cd5eec12b896ede077fa127e,527
613,ac8c408374cf7c1cf7e048f29e38637480ecc333,527
614,e4639f8a7bd4f7463057deaea36fadd1223bbbe8,527
615,6498e09bbbbab1d23135bf15fedc2c8c8130d056,1288
616,380c1e4daef7a65845d50a9f1307e9559089f7c9,197
617,b6ddb83aa1db9133cb429e53652768f0bb0dbf99,527
618,dfe0071ca499e04d3ba341b49ad64f7a106f2f1f,197
619,9886ea50ffa36aaa636b5ec76c876d6e2bffe19b,527
620,0360e28b57f802207171561b9f289413b935d181,1288
621,dd08aa72d592bf2638688ff771321924cabcc547,1288
622,8d3d5b636c362e9c7f5ad5d5fd86fc18a04301b1,527
623,4cece9aff72aed23b4fdd3d37bb70d267980fbb8,197
624,01f843496f3146b7464a50fb58ab01c8fbb4cd25,527
625,19e33c5564961075275db90871f60e41b08cf9af,527
626,9ed14bc10561cf658a79ef72b8b622deeddc7f78,527
627,cb8c064cd6e13c3db8b6018176f4ebed911546e0,1288
628,e2aa726fa328f323b38930ea4d0e4468ab87191b,527
629,4a37b9b767657bdfb209b5740767477fe86f660a,197
630,571313ef38156a745b613d641bc4b1d6e4f3d62a,197
631,4055e82b4a06c35e00398396ca9c52e666c80b7a,527
632,2b44344f4967b7e3e22753d8fa4dfff254f69b31,527
633,51ddfd154fec4f06641619630405da0e90ab2ff1,527
634,d9f0af151d9818792101c8f174fa030bd1cd4c1c,527
635,3c029c19e4aa46656ab69d841a25e009e3b564af,1288
636,23f859b297c77619e60d584b84185e01778345a8,527
637,4baa1ea9a9019c1512846cbe6dc4e26d3e9b7c34,527
638,b496cd0ffa0de26c14bf3e654fc429a92b992545,1288
639,d2b52824666623936331b329735ec9c2208b9a39,527
640,2fdf9f3f6e5279674fda22e067918a808aa68093,527
641,706b926670a01e4d3d5314cc84ef500687e41720,1288
642,107ec699dc2df352aa575b1375c678dc8e90549c,527
643,f9c3949d98087f647b3bf991d242b9298d07ed74,1288
644,7d13ef013cfe9b76828670d4b2757315b05e7413,527
645,af61183252f8c8d37f8b3ef782878f44d5b355ef,527
646,045919d137603e9af2020dec7ffeb2aac0e6eaa0,527
647,37975d7a8e8ce9899eabfe75a866f3f43dc39515,527
648,d0d1a07c0fedd638770e131cea929e361519c645,1288
649,55d3de9f63d377e7f173b180376c7670760af5c4,527
650,8ca3ae7b60eccc6f3293c95d545a9c9015efe332,1288
651,4a938965efae78cfb1a6d81c65aa23a14acc4f5f,1288
652,0936bd8cb94f10e9bdc24a5dd230e005d9e8718d,527
653,eff536c43a0f3c7ffd92560cbe9b5e0db979314a,527
654,1359f0e1c9a811a8b88b1dab649eb6c7baa0deb7,527
655,a750941a0ba79710c14f812297c9bfd94dc044c7,527
656,ea22c74441df078df9793c6023705c401605ce87,527
657,55ba9f13c9cde5d480c4ffebf13d9fd70680e20c,1288
658,ed92b73bb65cd3d71ef0616ad16038c4bb8ae6ef,1288
659,e39bd66c6d1ef248ffbef5b45ec7113e2250476f,1288
660,b5f095e901664c3e1680249456ad801b443866c6,527
661,30d4e19e054130ba75d849781fff5c6655aea248,527
662,702aa6d44e20c6c131b635d8ee780f79860acaee,527
663,921a10316a945e1aaaeac084fd7b65a77e4f70c4,527
664,15539b684cab7c4a594f3bfda08664e002aa3452,527
665,f17827ec63accf1edb1ebf320469aa7acb01a473,527
666,f1de08873d050008d3c210521a9d6e0656a3ecde,527
667,cf0dd496f4d4c0ff5b908f5377a8ddf13c4bbb49,527
668,4e97c16f8dda577292c35336f9d327cebf13f967,527
669,cce3d6503b717a86e48c87f1936ba23c7b4be378,197
670,5851329d84231b7411b9216ed7ba3278edc6820d,527
671,cfbddf5134a9e459e39854662cc1957c4cd59343,527
672,c4e798edaa5c59f78c7e44025985dba511116994,527
673,83cd5ceabea37e0ebb0fb5e50548937505211b4a,1288
674,680fd28086c9c9d5fc0dd9627809a4a3fdf98396,527
675,fccb184c7a19eb4480abf7872710390b2dc514d6,197
676,62f7387f8b467132831838a1e64c209365fa23bc,527
677,463f0527eecc8e9dd53cea047e339a14a4f398a4,527
678,d376b7ee36f6901b7dd0106d4df5bbb644196863,1288
679,02a5891d0bd9d780cb4a0c900d0c100554fac57b,527
680,6f434206b08df7c2094ee09dd7e73254a2fbc715,527
681,f1b8f2764c00dcb0224f206953bfa94f455c41bd,527
682,56232080eb8167c8c72a452cddb05baa021c41ba,527
683,116e26360c25c9d5f965eae4f5bd9f7814ffb87e,527
684,8931374453ccd06367c7e62e9d3a120255a9595d,1288
685,b0e3352d5126759db3bf7e6daf471e2a40021991,527
686,f0cef8bf3559080c86ee8dd26b9fb8bebe0b2a82,1288
687,313f60cbf99d787d9f2fea541a6e93c0aa34d5dd,527
688,f2ca20be29edc55b184bc9a129cd14295a43b47f,1288
689,45bd88bacb82eb5bcc1a1100dfd88f102955e764,527
690,bc5d5607eec2a28e78ce675cae218e214f04371c,527
691,dd9a0f7b8b4b4bd929cd394a0665adee45f189a8,1288
692,ed7ed8424bfc2d5d7ca65c45e5833cc95019baa2,527
693,ccc2d33ffb0d442ca3e8a142eadba3ebcab8c44f,527
694,81d21fff094b04cbd709fd68c2ec74cc06aca5fc,527
695,6e4647c7b56aa4347952868fe295c341b826f356,1288
696,63bfcefd435fe097e2fa16a4146c2dd2d5b312a3,527
697,1927be3b02cbe22454785d4d99d03a235dede39e,527
698,d395ab0912c5159bc01b37dbdd5af0825900b550,1288
699,d6ea53aaa810d2f3669c1d21c97cc2f9794511d4,527
700,6ef760f018afd4dcbfd4adc3269dae51c6b2e251,1288
701,af56c75da4fb312d995dde75fe37667fb641ece6,1288
702,d9efb4b23f48a5ae23912583245bce0e6ca6a5aa,1288
703,c1a3994e0969f76d84c728a9f230648ae70ac070,527
704,708ed13be94dc9f440ecca056534019e4830e817,527
705,d60104136f39876eadadd44a7709bc5d7ade5893,527
706,23373a847bcd8bdf4e4b84976a7c00b911034ab5,527
707,145d964f7b33f74b164f2013c176bb28fd7d62df,1288
708,e40d85428e717c09ac8432fa760a05f5680ee792,1288
709,39cc6a62b6e2beb223875e5a865f46f09e042e3d,527
710,9c475d343c5def164ae586a89732db9d2f3b708c,1288
711,094d75592b3703cafd1d8a248a0513c990b3e6b0,527
712,f5eebfbec1a04b488174e95925805a5f27bf10fc,527
713,3502bb1ddedc5238795d3d8d73015edd6fd32945,527
714,a3579210d30508d7fe48de40ab3130ddf2dbd7fd,1288
715,957593547706d824613230735160fc96a0fcdf92,527
716,1eca1acdcb7a5a4f28491540c5a24032b2dad176,527
717,0589d7a7ec280b342bdb583f3a27d4e680de7745,1288
718,eca2dd02c2f564ec3d7ea32cc039e8f475f6bce2,1288
719,c6b986d3afaf591123d04d0164fed8e1d1f3923a,1288
720,9385bccb9368fbaf36bf3ff92a14c5c89499969a,1288
721,f7f4e056f1e6f15ad427b52e4855c2cafe1ec179,527
722,bd54ee6497486df7022d4ba352abb0f1897262dc,1288
723,92b4184b632d4ff0ff2df65842e6d21a4939a0da,527
724,0d886f01f154af750900d8a5d0e01b6b654a601d,1288
725,77c8d7e3cdfa6f2a1725653d19d8c5c4a3fccfc1,1288
726,e80a92453de889291006b1f876cf536fa69f0e18,527
727,eb7db3333f842dd6fcde1d576e8e9c519718e648,1288
728,9f9eb8f590f619ecad18304b0fa7b5261692c7bf,527
729,b779e64474753c6eff5ad9c62f0e07c2b20e2e23,527
730,67f5102328176921b522165bb3cffe3946ca5064,527
731,abc6fb3fee6aa6c4b56ae181d3c27b2ad897edad,527
732,bfb46688d982fea2b22ef5ef139b9d4253436504,1288
733,2522617afeb9ea48e752f64fd2ec31a2568d64b1,1288
734,e863d7bcf47bdf9a4b7487de2be66fd380a76da6,527
735,761b1bc2f010b23672ec4b29a5b10fc93d2c67c7,527
736,43630a4b44b14ffee3d233ef8b638beac8d9f8a9,527
737,f56d7aba3222d6610eccd9515632e768f3e48c8c,527
738,8a87a98205a66ffee4567ad6012a81899d5a29e6,527
739,57744fa0e077909ff86788369cde5c52c5b86878,527
740,ebaddf97183a0b045c6f6c67780f47c9565ef9b5,527
741,0f17db43db5d154d623f671ca0826f5cfe3068dd,527
742,ecce666cb7e1011bfb91842c019286f26b1827e4,527
743,7b777e0398bcaf8bda25ace9e4bf2ce60c8a73f2,1288
744,a0bd06837abb26c282597d26663b2da1e7ebebd1,527
745,bb87650bb328a98b61312db7f93fc94fce3ca0d0,527
746,1213aca552b84a29fa560a19a786344bed281fe5,527
747,7eda33f55f836174df122869284d252f79def2b3,527
748,9c6e8d326b224d83bfceaa1908829815a9335592,527
749,043ac8217e76a269b737ecdc5fd14a6af832404d,527
750,f69907cac5cf97a50e87b7f8b290f43e86af6dbb,1288
751,294b6b0ce29911d60b7925300cc33c0cbdac8f9a,527
752,144082945ec0bca03633b5382ddbd427aba28e78,1288
753,360cd118709b7f517d401f54477754f9b0018d58,527
754,7b553fe824f9e99030acfee84c14071af0a27314,1288
755,d7663d46af99ddea9ddea2925b961137c106d1c6,1288
756,9e0f19c4fac61be2fe406a3a73d8ed2ea2a68e16,527
757,61e32f43897ce57a19a6d29ca8c968040c928dde,527
758,c9a86502d935c6822de2644085131c030ea4bf94,197
759,cf4e7fdf766fb6bc8e6005a8fe553b20ee897b24,527
760,0e43ded7820a736be631ea28082ee87a8ade1584,527
761,472068a1f7e92e21432726d75550027346b84033,1288
762,bbe377fdf8d4a5a64629371f08dc313432578242,527
763,a1f7a9d047afd2240653568acca60d06bc000c73,527
764,942ae00f2e7a2c336f805614797c354082335234,1288
765,7292ff23719367a374a53c86db9d8c87f7d9fe9a,527
766,d7b7f0dbcbb5c8f102f52d5f7fea859337be534b,527
767,2d309890dac9fc5c23ded1f8b7a0d8bdd2ecf331,527
768,6d43aa8088b41469840ffd4bc5cf5e9db0c02fac,1288
769,45d7f861550dadfbcee289f3ad71c073730fd7ce,527
770,15f82d46d983fc52e4a3792fd31936273f474c55,527
771,e0f77425ebeeb184bc301ac1579d396cef3f817a,527
772,6e71b2dd9a44ec6a407d3d6e201619f4a21d5d01,1288
773,9611a93e362f15c2425d5c89c619dcc164be632a,197
774,cac34710a10190ae30b517e5a28c75454d24773f,197
775,b0a945f89b438f45764f5b387e6aa0aa8f40aaae,1288
776,9d21b42953d0d339f02d6b4ddfd43b166939f94b,527
777,caa60e8f8a4f37a73af9d5e998ae4daf657ef427,527
778,4c5397ea264bc17fc580fcb39afc7956e42a1564,1288
779,18af9e67946796c63369954cfe46ad29dd22a5e1,1288
780,8274bf8e6a46c53c103920abc122ad9d6b6c225d,527
781,5e242947223c3065d5b7023daaa72ad1b5d7d4bc,527
782,11b33567144864ca47d2621d3994fd1248e112a5,1288
783,6f2aee725c0cc60dbd702d5950b2954a8250b7b9,527
784,9ab155b23274d64eae6d03edeee8d77321ea47a8,527
785,1f31ea67faa1658b3f191b86a5e3c963d2e3b928,527
786,b030672111bebdcc65e77d8aad87ad431becc0da,527
787,4552fb330f4070b2d06d4c155335cf2a6f07d0e9,527
788,63d7a6a29b6c62d311b103230539a46ae80b4799,197
789,89b7d05e8a393d1f81c01a5e7f95c477a5a2aa19,1288
790,7cc2fd2212091372f65a23b98d58ad67d2c2de39,527
791,99cd3239eb74464006cd18b24722e77ff234fea1,527
792,f2591e40eea0210dfde2b43053ec72a6a14ba5a1,197
793,5752489d733024838ea4bf5c33b96d2371db006d,197
794,85cea7a7ab7eea609279a48c0a2e4434e079995a,527
795,26cf6abcae4d8cd25257fc57064485f5ef2649a1,527
796,806d44a60f2223909c6c19ffd58cd80314ed8680,1288
797,6f19f87c1d32acb6899b9c8bbfb2089e9b8e9b07,1288
798,d893a0e992b4b09af165eb42bfc03a056ee4f074,1288
799,7b5b2003462b084fbd962585d21e90b7a4681dff,527
800,536c23c3356229aff975bd3f984cd5aa1d27868b,1288
801,eb9475ef89122e523c14266ec6500f7a20040517,1288
802,69a5732af6867b24e06fa5191292725cdd74d726,1288
803,a402c01f8f6f60eba51f4fc96da011a605654b6e,527
804,6cc9b74afe779f9a42e3cde216fb28171fec2511,527
805,3f0ddebc32daa77ffd2e176d6281f61a2364299a,197
806,506d2011b308767de1750012469d6e2fc9d5af12,1288
807,b2338c4c4d0e7bbdf53f872aaf30d5558e0f8c61,527
808,70425fc22a943eb50840a62302aa9268e9d7b565,1288
809,b35c33ed7bd529a7c1c01c2711a6e0e620dfd3f8,1288
810,af2f1ad4d9e32efa3956a05e11ef0ddf2090a5bf,1288
811,9277116816f58130048d4e274eea20a36a03d960,527
812,1aef106237123ecf3d00595e0d9ffbd5ebe17b28,527
813,009b9ab7f2356f05ca218f6ce1db418d2f1dfbf2,527
814,86a7b07ea3babff4e2fb540367a31f9ee510ac6e,1288
815,5b91e1909eee12b4f19b3db5d40d7c1e89d257f3,527
816,0d6bb161ec039edbab6bd2018f1aa9b412eff285,527
817,2b8bf3f2257699e80e32f2bbb388d6b21929365d,1288
818,915fd8269caec00560ad438739de4c58b8474c89,527
819,5888d5faf3534f3b4422b3de5c2d4b110ee8dc4f,527
820,7ed416d58480092c4036b9810913ed6e2f9aae6f,527
821,5b6a18e3751fc40ed26daedbbe9100644344a437,527
822,41d74775450e5dbe744495f1f1bb972640aebe89,1288
823,ed10b35f33388b9a4076ba0b59f611fc8f123d59,1288
824,7693055cd04344f694e1320f3c9d60e55d6508af,1288
825,10d21f8b0437081fe545be780a23848475190ed3,1288
826,afe1f5865e1ac19d15e3bfbbcd4c768612212aa3,527
827,81eb65fcfff9898a3b72cd947b9451576fb3cb85,527
828,9e9b5021a16d6615892df386b18441f3c160c163,527
829,d40cd5fde86f27a49d6227ac054fe7635fa923a7,1288
830,823e40a7ffd067ada870e432a73593fe08052e0e,527
831,59db524d899cd7b2dc985aae8af6dd950f5b80ae,1288
832,1c1ef59df31992b90226b536a51507a4510b827b,1288
833,0fd022b4847168a91b4b97c68fd94b8f37b031e3,1288
834,274a2f2d948b3aca95db1ea700fe0f1b6ad29d6a,1288
835,ba1821251df3b699f0a7bf1e8a1cab775d50fb56,527
836,1cd403423c293bc097ba7bd41d50bcd52f21746c,1288
837,409d8ae3139ea31e6e32c8347beabceea8e6fa60,527
838,5d75b6fafd52e7d49e9ba69b6b51d0cc7dadb216,527
839,fe27240adae638d2cabe430fe31e6c1eecf27807,527
840,590c9cbaabc323f74968561a7e829b38c6a3b547,527
841,76efdded705d3ffd032b49537c28793123066e37,527
842,8a95c1c60f2d51ac4cdfa7e70036acfef9cae91b,527
843,fbd5763fb5b45f1cca2ba48c7fa5e7ad6d1e386c,527
844,8e020bbfa2b1a8efbb9a93d308db59bc04254012,1288
845,158b8385ac15ece7ea9d5dc8f2ccffcb324e5ec7,527
846,32245818e240551300b35b25ef09e094e963b832,1288
847,fb735a608bd8dc66d682cbe1b847561710d52948,527
848,9b702d49d0ae39bfd49a39b912f963ce8d346908,1288
849,50923949824024fac42a163aa2abe4b1a03c9e0e,1288
850,737b3e180b9ad42cf35509143e479f7379a41502,527
851,675cce9798f15416c84285eeba5d92ff5ba06c3b,527
852,43613aba2cdb1418962462dda4ddf2b881a977ae,527
853,37e3746ba235e07c15a18b7b4962ffb16ca98cc9,527
854,01714933e564ae73bcac9809e05322a36f940297,527
855,b76f883c8439b39fd66e5c2542facb982c7e95fe,527
856,ce028210b27bfb5250895a276c3d77c700c54ba3,527
857,42b48f08885020eb4a91e9d8c11ada25fc22355b,1288
858,f836f5d3819ae01b38f0b9d2f91b859dae9cbafe,1288
859,754c5cbe8111f8ba4c1f7e026fa29a89718782a2,527
860,5f5f23d1990e2af00a2ed6df80b0777a3d761e34,1288
861,1966ad33cf225d61d45563f1c0a9cf44a8c275d7,197
862,2ac75a2672bb515f287baeed10b47737867d0012,1288
863,9857045b933c8ff571b7b83002b2378fa75288b9,197
864,f0e608ecabebc9087cb6b3f5d15dca5423a0998e,1288
865,5cd070fb2d1a3fb797d553d87733833766392aea,527
866,42f41947fbe7af9410a7357ee26b250766f8d031,527
867,da149db2fda8fd72f3aa54982a774f15723c17ae,527
868,8fd5f0de59fc792319a2ce674688cc1197db1906,527
869,3c7e335606822079d3f961192b0d8bc9091100f1,527
870,a67ff46214be3866d8ebc2508c8e352ea1a7e8f9,527
871,da1a72876d142a4bc56228c82b6e527d8d4cd752,1288
872,4e06cae62a93d4ef4d2c3c118d0d5df9d769f9a3,1288
873,9f052c8c0b78b09611243170e1e10cbd3d4bc782,1288
874,d3e133601e7971dd3c544f63e8b705b4afe3e4ca,527
875,0505f797824841a76282d9334d372205eb900c43,527
876,8d2a6fe37dea418e5a551e8bb10a1ec42d810e99,527
877,e991b1cbbc4050e79b9e5620cac8038d803220cf,527
878,449f06b64eb994e00ff4ed793da370e90816bbd5,1288
879,1813b2af3533e1714fef55b3466d3088477c4ff1,527
880,47231796b412b9403065436467f1ed45628879f4,197
881,d299950a21aa4c10f23eaa5115e648da1f14f3f9,527
882,d9bac3eece5fdcc75a9c42e5277213fa05505335,1288
883,4f7d1aafb1c00029120f9e713516aa2dfafb4169,1288
